"frame","time_ms","z","hand"
30190,603800,-617.903,"right"
30191,603820,-614.954,"right"
30192,603840,-614.919,"right"
30193,603860,-615.641,"right"
30194,603880,-614.301,"right"
30195,603900,-618.539,"right"
30196,603920,-615.181,"right"
30197,603940,-616.759,"right"
30198,603960,-613.741,"right"
30199,603980,-615.538,"right"
30200,604000,-614.136,"right"
30201,604020,-617.832,"right"
30202,604040,-617.942,"right"
30203,604060,-618.359,"right"
30204,604080,-618.884,"right"
30205,604100,-616.058,"right"
30206,604120,-618.325,"right"
30207,604140,-619.954,"right"
30208,604160,-615.186,"right"
30209,604180,-618.032,"right"
30210,604200,-617.222,"right"
30211,604220,-615.911,"right"
30212,604240,-617.33,"right"
30213,604260,-616.147,"right"
30214,604280,-617.309,"right"
30215,604300,-620.491,"right"
30216,604320,-618.45,"right"
30217,604340,-619.34,"right"
30218,604360,-618.528,"right"
30219,604380,-618.247,"right"
30220,604400,-618.024,"right"
30221,604420,-618.442,"right"
30222,604440,-617.423,"right"
30223,604460,-614.349,"right"
30224,604480,-617.412,"right"
30225,604500,-616.748,"right"
30226,604520,-615.215,"right"
30227,604540,-613.625,"right"
30228,604560,-614.664,"right"
30229,604580,-612.366,"right"
30230,604600,-612.108,"right"
30231,604620,-611.87,"right"
30232,604640,-611.096,"right"
30233,604660,-610.367,"right"
30234,604680,-607.269,"right"
30235,604700,-602.547,"right"
30236,604720,-598.661,"right"
30237,604740,-594.331,"right"
30238,604760,-589.676,"right"
30239,604780,-583.178,"right"
30240,604800,-579.056,"right"
30241,604820,-574.497,"right"
30242,604840,-565.1,"right"
30243,604860,-553.909,"right"
30244,604880,-602.258,"right"
30245,604900,-696.19,"right"
30246,604920,-754.415,"right"
30247,604940,-930.433,"right"
30248,604960,-1024.39,"right"
30249,604980,-1173.21,"right"
30250,605000,-1225.01,"right"
30251,605020,-1240.48,"right"
30252,605040,-1236.53,"right"
30253,605060,-1173.75,"right"
30254,605080,-1104.21,"right"
30255,605100,-1103.71,"right"
30256,605120,-1051.05,"right"
30257,605140,-1000.96,"right"
30258,605160,-988.944,"right"
30259,605180,-878.271,"right"
30260,605200,-910.613,"right"
30261,605220,-826.016,"right"
30262,605240,-807.432,"right"
30263,605260,-781.657,"right"
30264,605280,-785.534,"right"
30265,605300,-704.516,"right"
30266,605320,-672.702,"right"
30267,605340,-670.114,"right"
30268,605360,-666.508,"right"
30269,605380,-662.805,"right"
30270,605400,-655.891,"right"
30271,605420,-652.368,"right"
30272,605440,-649.797,"right"
30273,605460,-649.308,"right"
30274,605480,-648.579,"right"
30275,605500,-648.233,"right"
30276,605520,-648.52,"right"
30277,605540,-648.592,"right"
30278,605560,-653.226,"right"
30279,605580,-654.428,"right"
30280,605600,-656.882,"right"
30281,605620,-659.081,"right"
30282,605640,-663.873,"right"
30283,605660,-665.224,"right"
30284,605680,-663.364,"right"
30285,605700,-664.774,"right"
30286,605720,-663.856,"right"
30287,605740,-664.958,"right"
30288,605760,-665.744,"right"
30289,605780,-666.156,"right"
30290,605800,-665.773,"right"
30291,605820,-668.321,"right"
30292,605840,-667.073,"right"
30293,605860,-666.763,"right"
30294,605880,-667.737,"right"
30295,605900,-666.188,"right"
30296,605920,-667.342,"right"
30297,605940,-667.448,"right"
30298,605960,-666.219,"right"
30299,605980,-668.651,"right"
30300,606000,-667.68,"right"
30301,606020,-666.44,"right"
30302,606040,-668.417,"right"
30303,606060,-668.896,"right"
30304,606080,-670.822,"right"
30305,606100,-670.154,"right"
30306,606120,-669.639,"right"
30307,606140,-669.469,"right"
30308,606160,-667.091,"right"
30309,606180,-666.599,"right"
30310,606200,-667.048,"right"
30311,606220,-671.507,"right"
30312,606240,-670.39,"right"
30313,606260,-670.197,"right"
30314,606280,-671.109,"right"
30315,606300,-671.014,"right"
30316,606320,-669.915,"right"
30317,606340,-670.551,"right"
30318,606360,-669.865,"right"
30319,606380,-668.346,"right"
30320,606400,-667.274,"right"
30321,606420,-664.585,"right"
30322,606440,-665.057,"right"
30323,606460,-663.22,"right"
30324,606480,-668.529,"right"
30325,606500,-664.773,"right"
30326,606520,-665.97,"right"
30327,606540,-665.104,"right"
30328,606560,-663.586,"right"
30329,606580,-664.412,"right"
30330,606600,-664.314,"right"
30331,606620,-663.137,"right"
30332,606640,-664.833,"right"
30333,606660,-663.683,"right"
30334,606680,-670.372,"right"
30335,606700,-665.683,"right"
30336,606720,-667.752,"right"
30337,606740,-672.132,"right"
30338,606760,-670.362,"right"
30339,606780,-667.897,"right"
30340,606800,-666.282,"right"
30341,606820,-664.614,"right"
30342,606840,-662.062,"right"
30343,606860,-658.617,"right"
30344,606880,-656.052,"right"
30345,606900,-654.749,"right"
30346,606920,-658.521,"right"
30347,606940,-658.416,"right"
30348,606960,-658.069,"right"
30349,606980,-659.585,"right"
