"","time_ms","vertical_movement","hand","F0","envelope","syllable_duration","syllable_num","syllable_bs","syllable_name","STRESS_L2","STRESS_L1","stresstimeL2","stresstimeL1","stresstime","STRESS","F0_z","duration_z","envelope_z","stress_score","peakz"
"3",8,-1272.40796696257,NA,0,0,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",13,-1272.32366759994,NA,0,0,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",18,-1272.23892961096,NA,0,0,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",23,-1272.15507214647,NA,0,0,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",28,-1272.07388794737,NA,0,0,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",33,-1271.99753432514,NA,0,0,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",38,-1271.9281779693,NA,0,0,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",43,-1271.86782731524,NA,0,0,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",48,-1271.81612284794,NA,0,0.00516621430856116,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",53,-1271.77088219949,NA,0,0.0103146722618504,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",58,-1271.72987611184,NA,0,0.010254662307075,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",63,-1271.69106332258,NA,0,0.0101515495548633,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",68,-1271.65521554086,NA,0,0.0100279130320512,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",73,-1271.62526990691,NA,0,0.00992902219350441,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",78,-1271.60421926336,NA,0,0.00990845470882305,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",83,-1271.59489661446,NA,0,0.00999817292064713,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",88,-1271.59774330862,NA,0,0.010201026556593,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",93,-1271.61135959288,NA,0,0.0105061303558052,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",98,-1271.63429835473,NA,0,0.0108874705870804,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",103,-1271.6651512796,NA,0,0.0113058202643635,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",108,-1271.70309058465,NA,0,0.0117174839962874,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",113,-1271.74773538157,NA,0,0.0120860665962325,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",118,-1271.79871627771,NA,0,0.0123822904647817,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",123,-1271.85553298716,NA,0,0.0125773189922724,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",128,-1271.91572667279,NA,0,0.0126447009707169,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",133,-1271.97533080085,NA,0,0.0125654778769512,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",138,-1272.03034005442,NA,0,0.0123423157770124,NA,NA,NA,"ka-n'al",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
