"","time_ms","vertical_movement","hand","F0","envelope","syllable_duration","syllable_num","syllable_bs","syllable_name","STRESS_L2","STRESS_L1","stresstimeL2","stresstimeL1","stresstime","STRESS","F0_z","duration_z","envelope_z","stress_score","peakz"
"3",8,-1281.42982969274,NA,0,0,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",13,-1281.43335789624,NA,0,0,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",18,-1281.44139813478,NA,0,0,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",23,-1281.45341125845,NA,0,0,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",28,-1281.46864639307,NA,0,0,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",33,-1281.48618967864,NA,0,0,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",38,-1281.50512306262,NA,0,0,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",43,-1281.52459924193,NA,0,0,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",48,-1281.54482953499,NA,0,0.00475814573403314,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",53,-1281.5668401892,NA,0,0.00945910367954996,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",58,-1281.59167841473,NA,0,0.00929915619470697,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",63,-1281.62032210384,NA,0,0.00906521644516551,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",68,-1281.65271194697,NA,0,0.00879687313255062,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",73,-1281.68799019458,NA,0,0.00853013093643764,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",78,-1281.72527855845,NA,0,0.00829142102169121,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",83,-1281.7637251827,NA,0,0.00809908263912454,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",88,-1281.80287371711,NA,0,0.00796533444429543,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",93,-1281.84257227249,NA,0,0.00789138476328308,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",98,-1281.88267679146,NA,0,0.00786309142023302,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",103,-1281.92304433534,NA,0,0.00785931819599452,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",108,-1281.96354870458,NA,0,0.00784946338603391,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",113,-1282.00407658545,NA,0,0.00779971543294207,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",118,-1282.0445149957,NA,0,0.00769630844994332,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",123,-1282.08477053594,NA,0,0.00755299019706009,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",128,-1282.12504282458,NA,0,0.00739003273321701,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",133,-1282.1657570457,NA,0,0.00722453653979646,NA,NA,NA,"f'o4-mu-la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
